country,date,new_infections,new_infections_smooth,new_deaths,new_deaths_smooth,total_deaths_per_million,traffic_retail,traffic_supermarket,traffic_parks,traffic_transit_stations,traffic_workplaces,traffic_residential
Norway,2020-06-19,32.0,14,1.0,0,45.008,10.0,13.0,190.0,-9.0,-24.0,-1.0
Norway,2020-06-20,0.0,12,0.0,0,45.008,-3.0,8.0,169.0,-3.0,-2.0,-4.0
Norway,2020-06-21,16.0,14,0.0,0,45.008,-6.0,32.0,51.0,-21.0,-3.0,-2.0
Norway,2020-06-22,0.0,14,0.0,0,45.008,20.0,18.0,122.0,-18.0,-34.0,4.0
Norway,2020-06-23,37.0,16,4.0,0,45.746,15.0,20.0,209.0,-12.0,-33.0,2.0
Norway,2020-06-24,6.0,17,0.0,0,45.746,12.0,15.0,205.0,-12.0,-32.0,2.0
Norway,2020-06-25,26.0,16,1.0,0,45.93,14.0,19.0,215.0,-13.0,-33.0,1.0
Norway,2020-06-26,16.0,14,0.0,0,45.93,5.0,10.0,224.0,-10.0,-34.0,0.0
Norway,2020-06-27,22.0,17,0.0,0,45.93,-8.0,5.0,241.0,4.0,-7.0,-6.0
Norway,2020-06-28,0.0,15,0.0,0,45.93,-5.0,35.0,37.0,-20.0,-4.0,-2.0
Norway,2020-06-29,0.0,15,0.0,0,45.93,19.0,16.0,112.0,-20.0,-38.0,5.0
Norway,2020-06-30,40.0,15,0.0,0,45.93,18.0,13.0,99.0,-22.0,-37.0,5.0
Norway,2020-07-01,10.0,16,1.0,0,46.115,17.0,12.0,141.0,-18.0,-38.0,4.0
Norway,2020-07-02,22.0,15,1.0,0,46.299,16.0,14.0,135.0,-21.0,-39.0,4.0
Norway,2020-07-03,8.0,14,0.0,0,46.299,6.0,4.0,96.0,-22.0,-38.0,4.0
Norway,2020-07-04,0.0,11,0.0,0,46.299,0.0,4.0,156.0,0.0,-6.0,-3.0
Norway,2020-07-05,0.0,11,0.0,0,46.299,-4.0,31.0,26.0,-24.0,-10.0,1.0
Norway,2020-07-06,0.0,11,0.0,0,46.299,23.0,16.0,130.0,-23.0,-50.0,7.0
Norway,2020-07-07,35.0,10,0.0,0,46.299,18.0,13.0,158.0,-23.0,-50.0,6.0
Norway,2020-07-08,6.0,10,0.0,0,46.299,15.0,12.0,195.0,-21.0,-49.0,5.0
Norway,2020-07-09,11.0,8,0.0,0,46.299,12.0,12.0,213.0,-21.0,-50.0,5.0
Norway,2020-07-10,7.0,8,1.0,0,46.483999999999995,7.0,5.0,170.0,-21.0,-49.0,4.0
Norway,2020-07-11,11.0,10,0.0,0,46.483999999999995,-2.0,3.0,174.0,-1.0,-8.0,-4.0
Norway,2020-07-12,0.0,10,0.0,0,46.483999999999995,12.0,49.0,97.0,-8.0,-6.0,-3.0
Norway,2020-07-13,0.0,10,0.0,0,46.483999999999995,24.0,16.0,222.0,-19.0,-58.0,6.0
Norway,2020-07-14,16.0,7,1.0,0,46.668,19.0,13.0,184.0,-27.0,-59.0,8.0
Norway,2020-07-15,3.0,6,0.0,0,46.668,15.0,14.0,252.0,-20.0,-57.0,6.0
Norway,2020-07-16,17.0,7,0.0,0,46.668,10.0,11.0,289.0,-20.0,-58.0,5.0
Norway,2020-07-17,10.0,8,1.0,0,46.853,6.0,3.0,162.0,-22.0,-57.0,6.0
Norway,2020-07-18,4.0,7,1.0,0,47.037,-4.0,2.0,131.0,-8.0,-11.0,-2.0
Norway,2020-07-19,0.0,7,0.0,0,47.037,9.0,47.0,86.0,-12.0,-8.0,-2.0
Norway,2020-07-20,0.0,7,0.0,0,47.037,26.0,18.0,241.0,-18.0,-61.0,6.0
Norway,2020-07-21,13.0,6,0.0,0,47.037,20.0,13.0,227.0,-22.0,-61.0,7.0
Norway,2020-07-22,10.0,7,0.0,0,47.037,15.0,13.0,249.0,-20.0,-59.0,6.0
Norway,2020-07-23,15.0,7,0.0,0,47.037,11.0,12.0,270.0,-21.0,-59.0,6.0
Norway,2020-07-24,9.0,7,0.0,0,47.037,1.0,1.0,253.0,-20.0,-58.0,5.0
Norway,2020-07-25,23.0,10,0.0,0,47.037,-8.0,0.0,229.0,5.0,-11.0,-5.0
Norway,2020-07-26,0.0,10,0.0,0,47.037,-1.0,38.0,50.0,-19.0,-11.0,-1.0
Norway,2020-07-27,0.0,10,0.0,0,47.037,19.0,15.0,197.0,-22.0,-57.0,7.0
Norway,2020-07-28,32.0,12,0.0,0,47.037,12.0,9.0,162.0,-29.0,-57.0,9.0
Norway,2020-07-29,15.0,13,0.0,0,47.037,10.0,10.0,183.0,-26.0,-57.0,8.0
Norway,2020-07-30,18.0,13,0.0,0,47.037,8.0,11.0,247.0,-22.0,-57.0,6.0
Norway,2020-07-31,22.0,15,0.0,0,47.037,-2.0,0.0,276.0,-18.0,-56.0,3.0
Norway,2020-08-01,36.0,17,0.0,0,47.037,-12.0,-2.0,241.0,4.0,-11.0,-6.0
Norway,2020-08-02,0.0,17,0.0,0,47.037,0.0,42.0,60.0,-14.0,-8.0,-2.0
Norway,2020-08-03,0.0,17,0.0,0,47.037,14.0,14.0,168.0,-20.0,-46.0,5.0
Norway,2020-08-04,60.0,21,1.0,0,47.222,11.0,10.0,182.0,-19.0,-46.0,5.0
Norway,2020-08-05,65.0,28,0.0,0,47.222,6.0,8.0,103.0,-28.0,-46.0,7.0
Norway,2020-08-06,29.0,30,0.0,0,47.222,6.0,10.0,191.0,-20.0,-45.0,5.0
Norway,2020-08-07,47.0,33,0.0,0,47.222,-2.0,1.0,222.0,-17.0,-45.0,2.0
Norway,2020-08-08,59.0,37,0.0,0,47.222,-12.0,-1.0,216.0,0.0,-10.0,-4.0
Norway,2020-08-09,0.0,37,0.0,0,47.222,5.0,44.0,131.0,-4.0,-4.0,-5.0
Norway,2020-08-10,0.0,37,0.0,0,47.222,7.0,11.0,184.0,-18.0,-39.0,3.0
Norway,2020-08-11,170.0,52,0.0,0,47.222,4.0,8.0,214.0,-18.0,-38.0,3.0
Norway,2020-08-12,46.0,50,0.0,0,47.222,5.0,11.0,225.0,-17.0,-36.0,2.0
Norway,2020-08-13,66.0,55,0.0,0,47.222,5.0,12.0,156.0,-22.0,-37.0,3.0
Norway,2020-08-14,33.0,53,1.0,0,47.406000000000006,0.0,3.0,180.0,-19.0,-37.0,2.0
Norway,2020-08-15,67.0,54,4.0,0,48.144,-9.0,1.0,204.0,-4.0,-8.0,-3.0
Norway,2020-08-16,0.0,54,0.0,0,48.144,-2.0,35.0,118.0,-9.0,-3.0,-4.0
Norway,2020-08-17,0.0,54,0.0,0,48.144,6.0,10.0,177.0,-17.0,-31.0,2.0
Ireland,2020-02-01,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-02,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-03,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-04,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-05,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-06,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-07,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-08,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-09,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-10,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-11,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-12,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-13,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-14,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,2020-02-15,0.0,0,0.0,0,0.0,-11.0,-6.0,-36.0,-12.0,-4.0,3.0
Ireland,2020-02-16,0.0,0,0.0,0,0.0,-6.0,-7.0,-29.0,-6.0,-1.0,2.0
Ireland,2020-02-17,0.0,0,0.0,0,0.0,8.0,1.0,12.0,0.0,-8.0,2.0
Ireland,2020-02-18,0.0,0,0.0,0,0.0,6.0,-2.0,12.0,0.0,-7.0,1.0
Ireland,2020-02-19,0.0,0,0.0,0,0.0,2.0,-3.0,-5.0,-2.0,-9.0,2.0
Ireland,2020-02-20,0.0,0,0.0,0,0.0,8.0,-1.0,12.0,-1.0,-12.0,2.0
Ireland,2020-02-21,0.0,0,0.0,0,0.0,1.0,-3.0,-1.0,-1.0,-13.0,3.0
Ireland,2020-02-22,0.0,0,0.0,0,0.0,-2.0,0.0,-4.0,-1.0,-1.0,0.0
Ireland,2020-02-23,0.0,0,0.0,0,0.0,-3.0,-2.0,1.0,1.0,0.0,0.0
Ireland,2020-02-24,0.0,0,0.0,0,0.0,1.0,3.0,3.0,1.0,1.0,0.0
Ireland,2020-02-25,0.0,0,0.0,0,0.0,-2.0,3.0,6.0,0.0,3.0,0.0
Ireland,2020-02-26,0.0,0,0.0,0,0.0,-1.0,0.0,9.0,1.0,2.0,0.0
Ireland,2020-02-27,0.0,0,0.0,0,0.0,4.0,3.0,15.0,4.0,2.0,0.0
Ireland,2020-02-28,0.0,0,0.0,0,0.0,3.0,5.0,0.0,4.0,1.0,0.0
Ireland,2020-02-29,0.0,0,0.0,0,0.0,-12.0,-3.0,-28.0,-9.0,-3.0,3.0
Ireland,2020-03-01,1.0,0,0.0,0,0.0,3.0,3.0,-5.0,2.0,2.0,0.0
Ireland,2020-03-02,0.0,0,0.0,0,0.0,4.0,4.0,12.0,1.0,1.0,0.0
Ireland,2020-03-03,1.0,0,0.0,0,0.0,8.0,5.0,29.0,2.0,3.0,-1.0
Ireland,2020-03-04,1.0,0,0.0,0,0.0,5.0,4.0,25.0,1.0,1.0,0.0
Ireland,2020-03-05,4.0,1,0.0,0,0.0,4.0,4.0,15.0,0.0,2.0,0.0
Ireland,2020-03-06,7.0,2,0.0,0,0.0,3.0,7.0,10.0,0.0,1.0,0.0
Ireland,2020-03-07,5.0,2,0.0,0,0.0,-3.0,3.0,-1.0,-4.0,0.0,1.0
Ireland,2020-03-08,1.0,2,0.0,0,0.0,0.0,2.0,0.0,-4.0,0.0,0.0
Ireland,2020-03-09,2.0,3,0.0,0,0.0,-3.0,3.0,-13.0,-6.0,0.0,2.0
Ireland,2020-03-10,14.0,4,0.0,0,0.0,3.0,11.0,15.0,-3.0,1.0,1.0
Ireland,2020-03-11,14.0,6,0.0,0,0.0,-3.0,11.0,-3.0,-9.0,-1.0,2.0
Ireland,2020-03-12,8.0,7,1.0,0,0.203,-3.0,33.0,-13.0,-14.0,-3.0,3.0
Ireland,2020-03-13,27.0,10,0.0,0,0.203,-19.0,10.0,1.0,-30.0,-26.0,12.0
Ireland,2020-03-14,21.0,12,0.0,0,0.203,-32.0,2.0,-15.0,-34.0,-12.0,9.0
Ireland,2020-03-15,38.0,17,1.0,0,0.405,-36.0,7.0,20.0,-35.0,-16.0,9.0
Ireland,2020-03-16,40.0,23,0.0,0,0.405,-26.0,15.0,21.0,-45.0,-49.0,18.0
Ireland,2020-03-17,54.0,28,0.0,0,0.405,-59.0,-24.0,67.0,-62.0,-80.0,29.0
Ireland,2020-03-18,69.0,36,0.0,0,0.405,-46.0,-9.0,14.0,-52.0,-46.0,20.0
Ireland,2020-03-19,74.0,46,0.0,0,0.405,-48.0,-10.0,29.0,-54.0,-48.0,22.0
Ireland,2020-03-20,191.0,69,1.0,0,0.608,-53.0,-9.0,16.0,-57.0,-48.0,23.0
Ireland,2020-03-21,126.0,84,0.0,0,0.608,-59.0,-3.0,-12.0,-59.0,-39.0,17.0
Ireland,2020-03-22,102.0,93,0.0,0,0.608,-59.0,-11.0,39.0,-53.0,-39.0,13.0
Ireland,2020-03-23,121.0,105,1.0,0,0.81,-49.0,-18.0,7.0,-61.0,-51.0,21.0
Ireland,2020-03-24,219.0,128,2.0,0,1.215,-51.0,-9.0,10.0,-62.0,-53.0,22.0
Ireland,2020-03-25,204.0,148,1.0,0,1.4180000000000001,-60.0,-18.0,13.0,-63.0,-55.0,24.0
Ireland,2020-03-26,235.0,171,2.0,1,1.8230000000000002,-60.0,-16.0,15.0,-65.0,-56.0,25.0
Ireland,2020-03-27,255.0,180,10.0,2,3.8480000000000003,-63.0,-13.0,0.0,-66.0,-56.0,26.0
Ireland,2020-03-28,302.0,205,3.0,2,4.455,-80.0,-22.0,-59.0,-75.0,-53.0,21.0
Ireland,2020-03-29,294.0,232,14.0,4,7.291,-83.0,-37.0,-59.0,-78.0,-52.0,19.0
Ireland,2020-03-30,200.0,244,10.0,6,9.316,-73.0,-29.0,-37.0,-76.0,-68.0,29.0
Ireland,2020-03-31,295.0,255,8.0,6,10.936,-73.0,-25.0,-22.0,-74.0,-70.0,30.0
Ireland,2020-04-01,325.0,272,17.0,9,14.379000000000001,-75.0,-26.0,-31.0,-75.0,-70.0,31.0
Ireland,2020-04-02,212.0,269,14.0,10,17.214000000000002,-74.0,-23.0,-38.0,-76.0,-70.0,33.0
Ireland,2020-04-03,402.0,290,13.0,11,19.847,-74.0,-22.0,-35.0,-76.0,-69.0,34.0
Ireland,2020-04-04,424.0,307,22.0,14,24.302,-78.0,-23.0,-46.0,-74.0,-56.0,22.0
Ireland,2020-04-05,331.0,312,17.0,14,27.745,-81.0,-33.0,-59.0,-79.0,-52.0,20.0
Ireland,2020-04-06,507.0,356,21.0,16,31.998,-68.0,-24.0,-9.0,-74.0,-69.0,29.0
Ireland,2020-04-07,253.0,350,16.0,17,35.238,-66.0,-15.0,6.0,-71.0,-69.0,28.0
Ireland,2020-04-08,345.0,353,36.0,19,42.528999999999996,-69.0,-17.0,-10.0,-72.0,-69.0,29.0
Ireland,2020-04-09,515.0,396,25.0,21,47.592,-68.0,-12.0,-24.0,-73.0,-69.0,31.0
Ireland,2020-04-10,1169.0,506,28.0,23,53.263000000000005,-73.0,-18.0,-26.0,-76.0,-74.0,34.0
Ireland,2020-04-11,696.0,545,24.0,23,58.123000000000005,-76.0,-12.0,-31.0,-70.0,-54.0,21.0
Ireland,2020-04-12,839.0,617,33.0,26,64.806,-90.0,-58.0,-69.0,-82.0,-56.0,21.0
Ireland,2020-04-13,727.0,649,14.0,25,67.642,-77.0,-38.0,-15.0,-80.0,-86.0,34.0
Ireland,2020-04-14,992.0,754,31.0,27,73.92,-68.0,-20.0,-1.0,-71.0,-68.0,28.0
Ireland,2020-04-15,832.0,824,41.0,28,82.223,-69.0,-22.0,-5.0,-71.0,-68.0,29.0
Ireland,2020-04-16,1068.0,903,38.0,29,89.919,-84.0,-17.0,-7.0,-66.0,-67.0,31.0
Ireland,2020-04-17,724.0,839,42.0,31,98.42399999999999,-85.0,-19.0,-26.0,-68.0,-66.0,33.0
Ireland,2020-04-18,709.0,841,44.0,34,107.335,-87.0,-21.0,-46.0,-65.0,-51.0,22.0
Ireland,2020-04-19,778.0,832,41.0,35,115.639,-88.0,-31.0,-36.0,-66.0,-47.0,19.0
Ireland,2020-04-20,493.0,799,39.0,39,123.537,-83.0,-22.0,6.0,-65.0,-65.0,28.0
Ireland,2020-04-21,401.0,715,77.0,46,139.131,-83.0,-17.0,10.0,-63.0,-65.0,28.0
Ireland,2020-04-22,388.0,651,43.0,46,147.839,-83.0,-18.0,0.0,-63.0,-65.0,28.0
Ireland,2020-04-23,631.0,589,39.0,46,155.737,-82.0,-15.0,1.0,-64.0,-65.0,28.0
Ireland,2020-04-24,936.0,619,25.0,44,160.8,-83.0,-15.0,-8.0,-64.0,-65.0,31.0
Ireland,2020-04-25,577.0,600,35.0,42,167.889,-85.0,-16.0,-19.0,-58.0,-48.0,19.0
Ireland,2020-04-26,377.0,543,234.0,70,215.278,-87.0,-28.0,-43.0,-67.0,-45.0,18.0
Ireland,2020-04-27,701.0,573,24.0,68,220.139,-81.0,-19.0,13.0,-63.0,-64.0,27.0
Ireland,2020-04-28,386.0,570,15.0,59,223.176,-81.0,-16.0,9.0,-62.0,-64.0,24.0
Ireland,2020-04-29,229.0,548,57.0,61,234.72,-83.0,-20.0,-28.0,-67.0,-65.0,29.0
Ireland,2020-04-30,376.0,511,31.0,60,240.998,-73.0,-15.0,-27.0,-67.0,-65.0,28.0
Ireland,2020-05-01,359.0,429,42.0,62,249.50400000000002,-74.0,-16.0,-22.0,-66.0,-64.0,31.0
Ireland,2020-05-02,221.0,378,33.0,62,256.187,-77.0,-15.0,-14.0,-56.0,-45.0,19.0
Ireland,2020-05-03,343.0,373,0.0,28,256.187,-77.0,-21.0,-11.0,-59.0,-41.0,17.0
Ireland,2020-05-04,330.0,320,38.0,30,263.883,-74.0,-25.0,40.0,-69.0,-83.0,32.0
Ireland,2020-05-05,216.0,296,16.0,31,267.123,-68.0,-11.0,18.0,-60.0,-62.0,26.0
Ireland,2020-05-06,261.0,300,20.0,25,271.17400000000004,-69.0,-12.0,21.0,-59.0,-62.0,27.0
Ireland,2020-05-07,265.0,285,36.0,26,278.464,-70.0,-14.0,6.0,-63.0,-62.0,28.0
Ireland,2020-05-08,137.0,253,28.0,24,284.135,-70.0,-11.0,21.0,-61.0,-61.0,29.0
Ireland,2020-05-09,156.0,244,26.0,23,289.4,-74.0,-9.0,22.0,-52.0,-42.0,17.0
Ireland,2020-05-10,219.0,226,17.0,25,292.843,-77.0,-24.0,-40.0,-68.0,-39.0,17.0
Ireland,2020-05-11,236.0,212,12.0,22,295.27299999999997,-67.0,-14.0,22.0,-61.0,-61.0,25.0
Ireland,2020-05-12,139.0,201,9.0,21,297.096,-66.0,-11.0,29.0,-59.0,-60.0,25.0
Ireland,2020-05-13,107.0,179,21.0,21,301.349,-68.0,-13.0,-8.0,-58.0,-60.0,26.0
Ireland,2020-05-14,159.0,164,9.0,17,303.172,-68.0,-10.0,-53.0,-55.0,-60.0,25.0
Ireland,2020-05-15,426.0,206,9.0,14,304.994,-70.0,-12.0,-63.0,-59.0,-60.0,28.0
Ireland,2020-05-16,129.0,202,12.0,12,307.425,-74.0,-11.0,-64.0,-49.0,-40.0,17.0
Ireland,2020-05-17,92.0,184,15.0,12,310.462,-75.0,-17.0,-69.0,-54.0,-34.0,16.0
Ireland,2020-05-18,64.0,159,10.0,12,312.488,-60.0,-12.0,-54.0,-51.0,-56.0,23.0
Ireland,2020-05-19,88.0,152,4.0,11,313.298,-59.0,-6.0,-36.0,-43.0,-55.0,21.0
Ireland,2020-05-20,51.0,144,14.0,10,316.133,-59.0,-4.0,-17.0,-43.0,-55.0,22.0
Ireland,2020-05-21,64.0,130,10.0,10,318.158,-60.0,-6.0,-40.0,-50.0,-55.0,24.0
Ireland,2020-05-22,76.0,80,12.0,11,320.58799999999997,-64.0,-8.0,-60.0,-56.0,-54.0,27.0
Ireland,2020-05-23,115.0,78,9.0,10,322.411,-66.0,-5.0,-61.0,-47.0,-34.0,16.0
Ireland,2020-05-24,76.0,76,12.0,10,324.841,-66.0,-10.0,-31.0,-36.0,-26.0,12.0
Ireland,2020-05-25,57.0,75,2.0,9,325.246,-55.0,-7.0,-28.0,-45.0,-54.0,21.0
Ireland,2020-05-26,59.0,71,0.0,8,325.246,-55.0,-3.0,-15.0,-41.0,-52.0,20.0
Ireland,2020-05-27,37.0,69,9.0,7,327.069,-57.0,-2.0,-14.0,-40.0,-52.0,21.0
Ireland,2020-05-28,68.0,69,16.0,8,330.309,-56.0,3.0,-12.0,-41.0,-52.0,21.0
Ireland,2020-05-29,38.0,64,8.0,8,331.92900000000003,-58.0,3.0,-24.0,-42.0,-52.0,22.0
Ireland,2020-05-30,35.0,52,6.0,7,333.145,-63.0,4.0,-24.0,-30.0,-24.0,11.0
Ireland,2020-05-31,53.0,49,5.0,6,334.157,-64.0,-2.0,-22.0,-32.0,-18.0,10.0
Ireland,2020-06-01,61.0,50,0.0,6,334.157,-58.0,-6.0,30.0,-44.0,-78.0,25.0
Ireland,2020-06-02,72.0,52,0.0,6,334.157,-52.0,5.0,0.0,-36.0,-51.0,18.0
Ireland,2020-06-03,4.0,47,8.0,6,335.777,-56.0,-3.0,-41.0,-45.0,-51.0,21.0
Ireland,2020-06-04,45.0,44,1.0,4,335.98,-56.0,-2.0,-45.0,-47.0,-50.0,22.0
Ireland,2020-06-05,31.0,43,5.0,3,336.99199999999996,-56.0,-5.0,-41.0,-53.0,-49.0,23.0
Ireland,2020-06-06,21.0,41,6.0,3,338.208,-60.0,-5.0,-56.0,-51.0,-25.0,15.0
Ireland,2020-06-07,20.0,36,0.0,2,338.208,-60.0,-10.0,-30.0,-44.0,-17.0,11.0
Ireland,2020-06-08,18.0,30,9.0,4,340.03,-40.0,-3.0,8.0,-40.0,-48.0,17.0
Ireland,2020-06-09,6.0,20,4.0,4,340.84,-43.0,-2.0,-14.0,-44.0,-48.0,18.0
Ireland,2020-06-10,8.0,21,8.0,4,342.46,-47.0,-5.0,-29.0,-46.0,-49.0,19.0
Ireland,2020-06-11,16.0,17,4.0,5,343.27099999999996,-48.0,-3.0,-24.0,-50.0,-49.0,21.0
Ireland,2020-06-12,7.0,13,8.0,5,344.89099999999996,-50.0,-1.0,-24.0,-48.0,-48.0,21.0
Ireland,2020-06-13,12.0,12,2.0,5,345.296,-51.0,3.0,-6.0,-33.0,-18.0,10.0
Ireland,2020-06-14,45.0,16,0.0,5,345.296,-52.0,-5.0,5.0,-32.0,-13.0,8.0
Ireland,2020-06-15,8.0,14,1.0,3,345.49800000000005,-37.0,-1.0,48.0,-35.0,-46.0,16.0
Ireland,2020-06-16,18.0,16,0.0,3,345.49800000000005,-38.0,2.0,23.0,-36.0,-46.0,17.0
Ireland,2020-06-17,13.0,17,3.0,2,346.106,-41.0,1.0,-1.0,-37.0,-47.0,18.0
Ireland,2020-06-18,7.0,15,1.0,2,346.30800000000005,-41.0,-1.0,-9.0,-44.0,-47.0,19.0
Ireland,2020-06-19,14.0,16,4.0,1,347.11800000000005,-43.0,2.0,-11.0,-43.0,-46.0,18.0
Ireland,2020-06-20,13.0,16,0.0,1,347.11800000000005,-46.0,8.0,-6.0,-29.0,-17.0,9.0
Ireland,2020-06-21,6.0,11,1.0,1,347.32099999999997,-48.0,-1.0,1.0,-30.0,-8.0,8.0
Ireland,2020-06-22,5.0,10,0.0,1,347.32099999999997,-38.0,-5.0,-7.0,-44.0,-48.0,18.0
Ireland,2020-06-23,4.0,8,2.0,1,347.726,-37.0,0.0,2.0,-41.0,-47.0,17.0
Ireland,2020-06-24,8.0,8,3.0,1,348.334,-38.0,0.0,43.0,-34.0,-46.0,16.0
Ireland,2020-06-25,5.0,7,6.0,2,349.54900000000004,-38.0,4.0,54.0,-33.0,-46.0,16.0
Ireland,2020-06-26,9.0,7,1.0,1,349.751,-42.0,3.0,4.0,-39.0,-45.0,17.0
Ireland,2020-06-27,9.0,6,3.0,2,350.35900000000004,-47.0,3.0,-29.0,-34.0,-18.0,10.0
Ireland,2020-06-28,23.0,9,4.0,2,351.16900000000004,-48.0,-7.0,-30.0,-39.0,-12.0,9.0
Ireland,2020-06-29,2.0,8,1.0,2,351.371,-26.0,-1.0,3.0,-38.0,-44.0,14.0
Ireland,2020-06-30,23.0,11,0.0,2,351.371,-24.0,0.0,46.0,-36.0,-43.0,14.0
Ireland,2020-07-01,11.0,11,1.0,2,351.574,-28.0,-2.0,9.0,-38.0,-44.0,15.0
Ireland,2020-07-02,4.0,11,2.0,1,351.97900000000004,-26.0,1.0,45.0,-34.0,-44.0,14.0
Ireland,2020-07-03,12.0,12,0.0,1,351.97900000000004,-32.0,1.0,-1.0,-39.0,-44.0,15.0
Ireland,2020-07-04,9.0,12,2.0,1,352.384,-35.0,2.0,13.0,-24.0,-11.0,5.0
Ireland,2020-07-05,11.0,10,1.0,1,352.586,-36.0,-7.0,6.0,-29.0,-8.0,5.0
Ireland,2020-07-06,18.0,12,0.0,0,352.586,-20.0,1.0,61.0,-34.0,-44.0,12.0
Ireland,2020-07-07,4.0,9,0.0,0,352.586,-23.0,1.0,3.0,-39.0,-44.0,13.0
Ireland,2020-07-08,7.0,9,2.0,1,352.991,-27.0,-3.0,0.0,-38.0,-43.0,14.0
Ireland,2020-07-09,4.0,9,0.0,0,352.991,-24.0,2.0,42.0,-33.0,-42.0,13.0
Ireland,2020-07-10,23.0,10,0.0,0,352.991,-28.0,2.0,50.0,-31.0,-42.0,12.0
Ireland,2020-07-11,24.0,13,1.0,0,353.194,-33.0,5.0,65.0,-13.0,-8.0,3.0
Ireland,2020-07-12,22.0,14,2.0,0,353.599,-32.0,-2.0,44.0,-19.0,-4.0,3.0
Ireland,2020-07-13,17.0,14,0.0,0,353.599,-19.0,2.0,56.0,-33.0,-43.0,12.0
Ireland,2020-07-14,10.0,15,0.0,0,353.599,-22.0,0.0,31.0,-36.0,-43.0,13.0
Ireland,2020-07-15,32.0,18,0.0,0,353.599,-20.0,1.0,72.0,-35.0,-42.0,12.0
Ireland,2020-07-16,13.0,20,2.0,0,354.004,-21.0,1.0,80.0,-36.0,-42.0,13.0
Ireland,2020-07-17,15.0,19,1.0,0,354.207,-26.0,1.0,37.0,-38.0,-41.0,13.0
Ireland,2020-07-18,32.0,20,3.0,1,354.814,-29.0,4.0,63.0,-22.0,-7.0,3.0
Ireland,2020-07-19,20.0,19,1.0,1,355.017,-28.0,0.0,95.0,-18.0,-1.0,1.0
Ireland,2020-07-20,10.0,18,0.0,1,355.017,-15.0,3.0,115.0,-33.0,-44.0,10.0
Ireland,2020-07-21,6.0,18,0.0,1,355.017,-16.0,2.0,130.0,-31.0,-43.0,10.0
Ireland,2020-07-22,36.0,18,0.0,1,355.017,-20.0,-1.0,60.0,-36.0,-42.0,12.0
Ireland,2020-07-23,17.0,19,1.0,0,355.219,-20.0,1.0,57.0,-37.0,-42.0,13.0
Ireland,2020-07-24,7.0,18,9.0,2,357.042,-26.0,-1.0,31.0,-38.0,-41.0,13.0
Ireland,2020-07-25,19.0,16,0.0,1,357.042,-28.0,1.0,36.0,-24.0,-7.0,4.0
Ireland,2020-07-26,24.0,17,0.0,1,357.042,-26.0,-5.0,50.0,-23.0,-1.0,3.0
Ireland,2020-07-27,12.0,17,0.0,1,357.042,-13.0,1.0,75.0,-37.0,-46.0,12.0
Ireland,2020-07-28,11.0,18,0.0,1,357.042,-13.0,2.0,108.0,-32.0,-43.0,11.0
Ireland,2020-07-29,37.0,18,0.0,1,357.042,-16.0,0.0,49.0,-37.0,-45.0,13.0
Ireland,2020-07-30,13.0,17,0.0,1,357.042,-15.0,2.0,74.0,-36.0,-44.0,12.0
Ireland,2020-07-31,85.0,28,0.0,0,357.042,-21.0,0.0,67.0,-35.0,-44.0,11.0
Ireland,2020-08-01,38.0,31,0.0,0,357.042,-27.0,0.0,64.0,-21.0,-9.0,2.0
Ireland,2020-08-02,44.0,34,0.0,0,357.042,-21.0,-5.0,85.0,-19.0,-1.0,1.0
Ireland,2020-08-03,53.0,40,0.0,0,357.042,-11.0,-7.0,193.0,-39.0,-74.0,15.0
Ireland,2020-08-04,46.0,45,0.0,0,357.042,-10.0,5.0,89.0,-34.0,-46.0,11.0
Ireland,2020-08-05,45.0,46,0.0,0,357.042,-15.0,-1.0,78.0,-36.0,-45.0,12.0
Ireland,2020-08-06,50.0,51,0.0,0,357.042,-14.0,0.0,98.0,-34.0,-45.0,12.0
Ireland,2020-08-07,69.0,49,5.0,0,358.05400000000003,-21.0,-2.0,88.0,-35.0,-43.0,11.0
